num,lm,Bone,type,Name,Description,Position,full_model,braincase
1085,3,basisphenoid,curve,C23.Basisphenoid-2,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1086,4,basisphenoid,curve,C23.Basisphenoid-3,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1087,5,basisphenoid,curve,C23.Basisphenoid-4,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1088,6,basisphenoid,curve,C23.Basisphenoid-5,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1089,7,basisphenoid,curve,C23.Basisphenoid-6,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1090,8,basisphenoid,curve,C23.Basisphenoid-7,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1091,9,basisphenoid,curve,C23.Basisphenoid-8,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1092,10,basisphenoid,curve,C23.Basisphenoid-9,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1093,1,basisphenoid,curve,C24.Basisphenoid-0,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1094,2,basisphenoid,curve,C24.Basisphenoid-1,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1095,3,basisphenoid,curve,C24.Basisphenoid-2,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1096,4,basisphenoid,curve,C24.Basisphenoid-3,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1097,5,basisphenoid,curve,C24.Basisphenoid-4,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1098,6,basisphenoid,curve,C24.Basisphenoid-5,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1099,7,basisphenoid,curve,C24.Basisphenoid-6,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1100,8,basisphenoid,curve,C24.Basisphenoid-7,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1101,9,basisphenoid,curve,C24.Basisphenoid-8,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1102,10,basisphenoid,curve,C24.Basisphenoid-9,C24.med_sphen_ptery_junct_post_lat_oto_basiocc,r,6,1
1103,1,basisphenoid,curve,C25.Basisphenoid-0,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1104,2,basisphenoid,curve,C25.Basisphenoid-1,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1105,3,basisphenoid,curve,C25.Basisphenoid-2,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1106,4,basisphenoid,curve,C25.Basisphenoid-3,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1107,5,basisphenoid,curve,C25.Basisphenoid-4,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1108,6,basisphenoid,curve,C25.Basisphenoid-5,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1109,7,basisphenoid,curve,C25.Basisphenoid-6,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1110,8,basisphenoid,curve,C25.Basisphenoid-7,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1111,9,basisphenoid,curve,C25.Basisphenoid-8,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1112,10,basisphenoid,curve,C25.Basisphenoid-9,C25.post_lat_oto_basiocc_med_basiocc_occ_cond_junct,r,6,1
1113,1,occipital_condyle,curve,C26.Occipital_Condyle-0,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1114,2,occipital_condyle,curve,C26.Occipital_Condyle-1,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1115,3,occipital_condyle,curve,C26.Occipital_Condyle-2,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1116,4,occipital_condyle,curve,C26.Occipital_Condyle-3,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1117,5,occipital_condyle,curve,C26.Occipital_Condyle-4,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1118,6,occipital_condyle,curve,C26.Occipital_Condyle-5,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1119,7,occipital_condyle,curve,C26.Occipital_Condyle-6,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1120,8,occipital_condyle,curve,C26.Occipital_Condyle-7,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1121,9,occipital_condyle,curve,C26.Occipital_Condyle-8,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1122,10,occipital_condyle,curve,C26.Occipital_Condyle-9,C26.vent_med_for_mag_med_basiocc_occ_cond_junct,r,7,1
1123,1,occipital_condyle,curve,C27.Occipital_Condyle-0,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1124,2,occipital_condyle,curve,C27.Occipital_Condyle-1,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1125,3,occipital_condyle,curve,C27.Occipital_Condyle-2,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1126,4,occipital_condyle,curve,C27.Occipital_Condyle-3,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1127,5,occipital_condyle,curve,C27.Occipital_Condyle-4,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1128,6,occipital_condyle,curve,C27.Occipital_Condyle-5,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1129,7,occipital_condyle,curve,C27.Occipital_Condyle-6,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1130,8,occipital_condyle,curve,C27.Occipital_Condyle-7,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1131,9,occipital_condyle,curve,C27.Occipital_Condyle-8,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1132,10,occipital_condyle,curve,C27.Occipital_Condyle-9,C27.med_basiocc_occ_cond_junct_vent_med_for_mag,r,7,1
1133,1,maxilla,curve,C28.Maxilla-0,C28.teeth_row_post_ant_max,r,8,2
1134,2,maxilla,curve,C28.Maxilla-1,C28.teeth_row_post_ant_max,r,8,2
1135,3,maxilla,curve,C28.Maxilla-2,C28.teeth_row_post_ant_max,r,8,2
1136,4,maxilla,curve,C28.Maxilla-3,C28.teeth_row_post_ant_max,r,8,2
1137,5,maxilla,curve,C28.Maxilla-4,C28.teeth_row_post_ant_max,r,8,2
1138,6,maxilla,curve,C28.Maxilla-5,C28.teeth_row_post_ant_max,r,8,2
1139,7,maxilla,curve,C28.Maxilla-6,C28.teeth_row_post_ant_max,r,8,2
1140,8,maxilla,curve,C28.Maxilla-7,C28.teeth_row_post_ant_max,r,8,2
1141,9,maxilla,curve,C28.Maxilla-8,C28.teeth_row_post_ant_max,r,8,2
1142,10,maxilla,curve,C28.Maxilla-9,C28.teeth_row_post_ant_max,r,8,2
1143,1,maxilla,curve,C29.Maxilla-0,C29.ectoptery_porc_post_ant_max,r,8,2
1144,2,maxilla,curve,C29.Maxilla-1,C29.ectoptery_porc_post_ant_max,r,8,2
1145,3,maxilla,curve,C29.Maxilla-2,C29.ectoptery_porc_post_ant_max,r,8,2
1146,4,maxilla,curve,C29.Maxilla-3,C29.ectoptery_porc_post_ant_max,r,8,2
1147,5,maxilla,curve,C29.Maxilla-4,C29.ectoptery_porc_post_ant_max,r,8,2
1148,6,maxilla,curve,C29.Maxilla-5,C29.ectoptery_porc_post_ant_max,r,8,2
1149,7,maxilla,curve,C29.Maxilla-6,C29.ectoptery_porc_post_ant_max,r,8,2
1150,8,maxilla,curve,C29.Maxilla-7,C29.ectoptery_porc_post_ant_max,r,8,2
1151,9,maxilla,curve,C29.Maxilla-8,C29.ectoptery_porc_post_ant_max,r,8,2
1152,10,maxilla,curve,C29.Maxilla-9,C29.ectoptery_porc_post_ant_max,r,8,2
1153,1,maxilla,curve,C30.Maxilla-0,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1154,2,maxilla,curve,C30.Maxilla-1,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1155,3,maxilla,curve,C30.Maxilla-2,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1156,4,maxilla,curve,C30.Maxilla-3,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1157,5,maxilla,curve,C30.Maxilla-4,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1158,6,maxilla,curve,C30.Maxilla-5,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1159,7,maxilla,curve,C30.Maxilla-6,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1160,8,maxilla,curve,C30.Maxilla-7,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1161,9,maxilla,curve,C30.Maxilla-8,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1162,10,maxilla,curve,C30.Maxilla-9,C30.ectoptery_proc_ant_palat_fac_post_max,r,8,2
1163,1,maxilla,curve,C31.Maxilla-0,C31.palat_fac_post_ant_max,r,8,2
1164,2,maxilla,curve,C31.Maxilla-1,C31.palat_fac_post_ant_max,r,8,2
1165,3,maxilla,curve,C31.Maxilla-2,C31.palat_fac_post_ant_max,r,8,2
1166,4,maxilla,curve,C31.Maxilla-3,C31.palat_fac_post_ant_max,r,8,2
1167,5,maxilla,curve,C31.Maxilla-4,C31.palat_fac_post_ant_max,r,8,2
1168,6,maxilla,curve,C31.Maxilla-5,C31.palat_fac_post_ant_max,r,8,2
1169,7,maxilla,curve,C31.Maxilla-6,C31.palat_fac_post_ant_max,r,8,2
1170,8,maxilla,curve,C31.Maxilla-7,C31.palat_fac_post_ant_max,r,8,2
1171,9,maxilla,curve,C31.Maxilla-8,C31.palat_fac_post_ant_max,r,8,2
1172,10,maxilla,curve,C31.Maxilla-9,C31.palat_fac_post_ant_max,r,8,2
1173,1,maxilla,curve,C32.Maxilla-0,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1174,2,maxilla,curve,C32.Maxilla-1,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1175,3,maxilla,curve,C32.Maxilla-2,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1176,4,maxilla,curve,C32.Maxilla-3,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1177,5,maxilla,curve,C32.Maxilla-4,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1178,6,maxilla,curve,C32.Maxilla-5,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1179,7,maxilla,curve,C32.Maxilla-6,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1180,8,maxilla,curve,C32.Maxilla-7,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1181,9,maxilla,curve,C32.Maxilla-8,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1182,10,maxilla,curve,C32.Maxilla-9,C32.ant_dors_ridge_palat_fac_ant_teeth_row_ant_max,r,8,2
1183,1,maxilla,curve,C33.Maxilla-0,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1184,2,maxilla,curve,C33.Maxilla-1,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1185,3,maxilla,curve,C33.Maxilla-2,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1186,4,maxilla,curve,C33.Maxilla-3,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1187,5,maxilla,curve,C33.Maxilla-4,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1188,6,maxilla,curve,C33.Maxilla-5,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1189,7,maxilla,curve,C33.Maxilla-6,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1190,8,maxilla,curve,C33.Maxilla-7,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1191,9,maxilla,curve,C33.Maxilla-8,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1192,10,maxilla,curve,C33.Maxilla-9,C33.dors_ridge_teeth_row_post_ant_max,r,8,2
1193,1,maxilla,curve,C34.Maxilla-0,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1194,2,maxilla,curve,C34.Maxilla-1,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1195,3,maxilla,curve,C34.Maxilla-2,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1196,4,maxilla,curve,C34.Maxilla-3,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1197,5,maxilla,curve,C34.Maxilla-4,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1198,6,maxilla,curve,C34.Maxilla-5,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1199,7,maxilla,curve,C34.Maxilla-6,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1200,8,maxilla,curve,C34.Maxilla-7,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1201,9,maxilla,curve,C34.Maxilla-8,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1202,10,maxilla,curve,C34.Maxilla-9,C34.post_med_ridge_teeth_row_post_ectoptery_proc_post_max,r,8,2
1203,1,palatine,curve,C35.Palatine-0,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1204,2,palatine,curve,C35.Palatine-1,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1205,3,palatine,curve,C35.Palatine-2,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1206,4,palatine,curve,C35.Palatine-3,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1207,5,palatine,curve,C35.Palatine-4,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1208,6,palatine,curve,C35.Palatine-5,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1209,7,palatine,curve,C35.Palatine-6,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1210,8,palatine,curve,C35.Palatine-7,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1211,9,palatine,curve,C35.Palatine-8,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1212,10,palatine,curve,C35.Palatine-9,C35.ptery_fac_post_lat_dors_ant_palat,r,9,3
1213,1,palatine,curve,C36.Palatine-0,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1214,2,palatine,curve,C36.Palatine-1,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1215,3,palatine,curve,C36.Palatine-2,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1216,4,palatine,curve,C36.Palatine-3,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1217,5,palatine,curve,C36.Palatine-4,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1218,6,palatine,curve,C36.Palatine-5,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1219,7,palatine,curve,C36.Palatine-6,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1220,8,palatine,curve,C36.Palatine-7,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1221,9,palatine,curve,C36.Palatine-8,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1222,10,palatine,curve,C36.Palatine-9,C36.ptery_fac_dors_ant_post_med_palat,r,9,3
1223,1,palatine,curve,C37.Palatine-0,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1224,2,palatine,curve,C37.Palatine-1,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1225,3,palatine,curve,C37.Palatine-2,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1226,4,palatine,curve,C37.Palatine-3,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1227,5,palatine,curve,C37.Palatine-4,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1228,6,palatine,curve,C37.Palatine-5,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1229,7,palatine,curve,C37.Palatine-6,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1230,8,palatine,curve,C37.Palatine-7,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1231,9,palatine,curve,C37.Palatine-8,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1232,10,palatine,curve,C37.Palatine-9,C37.ptery_fac_post_med_vent_ant_palat,r,9,3
1233,1,palatine,curve,C38.Palatine-0,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1234,2,palatine,curve,C38.Palatine-1,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1235,3,palatine,curve,C38.Palatine-2,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1236,4,palatine,curve,C38.Palatine-3,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1237,5,palatine,curve,C38.Palatine-4,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1238,6,palatine,curve,C38.Palatine-5,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1239,7,palatine,curve,C38.Palatine-6,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1240,8,palatine,curve,C38.Palatine-7,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1241,9,palatine,curve,C38.Palatine-8,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1242,10,palatine,curve,C38.Palatine-9,C38.ptery_fac_vent_ant_post_lat_palat,r,9,3
1243,1,palatine,curve,C39.Palatine-0,C39.teeth_row_post_ant_palat,r,9,3
1244,2,palatine,curve,C39.Palatine-1,C39.teeth_row_post_ant_palat,r,9,3
1245,3,palatine,curve,C39.Palatine-2,C39.teeth_row_post_ant_palat,r,9,3
1246,4,palatine,curve,C39.Palatine-3,C39.teeth_row_post_ant_palat,r,9,3
1247,5,palatine,curve,C39.Palatine-4,C39.teeth_row_post_ant_palat,r,9,3
1248,6,palatine,curve,C39.Palatine-5,C39.teeth_row_post_ant_palat,r,9,3
1249,7,palatine,curve,C39.Palatine-6,C39.teeth_row_post_ant_palat,r,9,3
1250,8,palatine,curve,C39.Palatine-7,C39.teeth_row_post_ant_palat,r,9,3
1251,9,palatine,curve,C39.Palatine-8,C39.teeth_row_post_ant_palat,r,9,3
1252,10,palatine,curve,C39.Palatine-9,C39.teeth_row_post_ant_palat,r,9,3
1253,1,palatine,curve,C40.Palatine-0,C40.teeth_row_ant_post_palat,r,9,3
1254,2,palatine,curve,C40.Palatine-1,C40.teeth_row_ant_post_palat,r,9,3
1255,3,palatine,curve,C40.Palatine-2,C40.teeth_row_ant_post_palat,r,9,3
1256,4,palatine,curve,C40.Palatine-3,C40.teeth_row_ant_post_palat,r,9,3
1257,5,palatine,curve,C40.Palatine-4,C40.teeth_row_ant_post_palat,r,9,3
1258,6,palatine,curve,C40.Palatine-5,C40.teeth_row_ant_post_palat,r,9,3
1259,7,palatine,curve,C40.Palatine-6,C40.teeth_row_ant_post_palat,r,9,3
1260,8,palatine,curve,C40.Palatine-7,C40.teeth_row_ant_post_palat,r,9,3
1261,9,palatine,curve,C40.Palatine-8,C40.teeth_row_ant_post_palat,r,9,3
1262,10,palatine,curve,C40.Palatine-9,C40.teeth_row_ant_post_palat,r,9,3
1263,1,palatine,curve,C41.Palatine-0,C41.max_fac_ant_post_med_palat,r,9,3
1264,2,palatine,curve,C41.Palatine-1,C41.max_fac_ant_post_med_palat,r,9,3
1265,3,palatine,curve,C41.Palatine-2,C41.max_fac_ant_post_med_palat,r,9,3
1266,4,palatine,curve,C41.Palatine-3,C41.max_fac_ant_post_med_palat,r,9,3
1267,5,palatine,curve,C41.Palatine-4,C41.max_fac_ant_post_med_palat,r,9,3
1268,6,palatine,curve,C41.Palatine-5,C41.max_fac_ant_post_med_palat,r,9,3
1269,7,palatine,curve,C41.Palatine-6,C41.max_fac_ant_post_med_palat,r,9,3
1270,8,palatine,curve,C41.Palatine-7,C41.max_fac_ant_post_med_palat,r,9,3
1271,9,palatine,curve,C41.Palatine-8,C41.max_fac_ant_post_med_palat,r,9,3
1272,10,palatine,curve,C41.Palatine-9,C41.max_fac_ant_post_med_palat,r,9,3
1273,1,palatine,curve,C42.Palatine-0,C42.dors_edge_ant_ant_med_palat,r,9,3
1274,2,palatine,curve,C42.Palatine-1,C42.dors_edge_ant_ant_med_palat,r,9,3
1275,3,palatine,curve,C42.Palatine-2,C42.dors_edge_ant_ant_med_palat,r,9,3
1276,4,palatine,curve,C42.Palatine-3,C42.dors_edge_ant_ant_med_palat,r,9,3
1277,5,palatine,curve,C42.Palatine-4,C42.dors_edge_ant_ant_med_palat,r,9,3
1278,6,palatine,curve,C42.Palatine-5,C42.dors_edge_ant_ant_med_palat,r,9,3
1279,7,palatine,curve,C42.Palatine-6,C42.dors_edge_ant_ant_med_palat,r,9,3
1280,8,palatine,curve,C42.Palatine-7,C42.dors_edge_ant_ant_med_palat,r,9,3
1281,9,palatine,curve,C42.Palatine-8,C42.dors_edge_ant_ant_med_palat,r,9,3
1282,10,palatine,curve,C42.Palatine-9,C42.dors_edge_ant_ant_med_palat,r,9,3
1283,1,palatine,curve,C43.Palatine-0,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1284,2,palatine,curve,C43.Palatine-1,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1285,3,palatine,curve,C43.Palatine-2,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1286,4,palatine,curve,C43.Palatine-3,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1287,5,palatine,curve,C43.Palatine-4,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1288,6,palatine,curve,C43.Palatine-5,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1289,7,palatine,curve,C43.Palatine-6,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1290,8,palatine,curve,C43.Palatine-7,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1291,9,palatine,curve,C43.Palatine-8,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1292,10,palatine,curve,C43.Palatine-9,C43.dors_med_edge_ant_med_ptery_fac_post_med_palat,r,9,3
1293,1,ectopterygoid,curve,C44.Ectopterygoid-0,C44.ant_edge_ant_lat_ectoptery,r,10,4
1294,2,ectopterygoid,curve,C44.Ectopterygoid-1,C44.ant_edge_ant_lat_ectoptery,r,10,4
1295,3,ectopterygoid,curve,C44.Ectopterygoid-2,C44.ant_edge_ant_lat_ectoptery,r,10,4
1296,4,ectopterygoid,curve,C44.Ectopterygoid-3,C44.ant_edge_ant_lat_ectoptery,r,10,4
1297,5,ectopterygoid,curve,C44.Ectopterygoid-4,C44.ant_edge_ant_lat_ectoptery,r,10,4
1298,6,ectopterygoid,curve,C44.Ectopterygoid-5,C44.ant_edge_ant_lat_ectoptery,r,10,4
1299,7,ectopterygoid,curve,C44.Ectopterygoid-6,C44.ant_edge_ant_lat_ectoptery,r,10,4
1300,8,ectopterygoid,curve,C44.Ectopterygoid-7,C44.ant_edge_ant_lat_ectoptery,r,10,4
1301,9,ectopterygoid,curve,C44.Ectopterygoid-8,C44.ant_edge_ant_lat_ectoptery,r,10,4
1302,10,ectopterygoid,curve,C44.Ectopterygoid-9,C44.ant_edge_ant_lat_ectoptery,r,10,4
1303,1,ectopterygoid,curve,C45.Ectopterygoid-0,C45.med_edge_ant_med_post_ectoptery,r,10,4
1304,2,ectopterygoid,curve,C45.Ectopterygoid-1,C45.med_edge_ant_med_post_ectoptery,r,10,4
1305,3,ectopterygoid,curve,C45.Ectopterygoid-2,C45.med_edge_ant_med_post_ectoptery,r,10,4
1306,4,ectopterygoid,curve,C45.Ectopterygoid-3,C45.med_edge_ant_med_post_ectoptery,r,10,4
1307,5,ectopterygoid,curve,C45.Ectopterygoid-4,C45.med_edge_ant_med_post_ectoptery,r,10,4
1308,6,ectopterygoid,curve,C45.Ectopterygoid-5,C45.med_edge_ant_med_post_ectoptery,r,10,4
1309,7,ectopterygoid,curve,C45.Ectopterygoid-6,C45.med_edge_ant_med_post_ectoptery,r,10,4
1310,8,ectopterygoid,curve,C45.Ectopterygoid-7,C45.med_edge_ant_med_post_ectoptery,r,10,4
1311,9,ectopterygoid,curve,C45.Ectopterygoid-8,C45.med_edge_ant_med_post_ectoptery,r,10,4
1312,10,ectopterygoid,curve,C45.Ectopterygoid-9,C45.med_edge_ant_med_post_ectoptery,r,10,4
1313,1,ectopterygoid,curve,C46.Ectopterygoid-0,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1314,2,ectopterygoid,curve,C46.Ectopterygoid-1,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1315,3,ectopterygoid,curve,C46.Ectopterygoid-2,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1316,4,ectopterygoid,curve,C46.Ectopterygoid-3,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1317,5,ectopterygoid,curve,C46.Ectopterygoid-4,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1318,6,ectopterygoid,curve,C46.Ectopterygoid-5,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1319,7,ectopterygoid,curve,C46.Ectopterygoid-6,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1320,8,ectopterygoid,curve,C46.Ectopterygoid-7,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1321,9,ectopterygoid,curve,C46.Ectopterygoid-8,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1322,10,ectopterygoid,curve,C46.Ectopterygoid-9,C46.lat_edge_post_ant_lat_ectoptery,r,10,4
1323,1,pterygoid,curve,C47.Pterygoid-0,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1324,2,pterygoid,curve,C47.Pterygoid-1,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1325,3,pterygoid,curve,C47.Pterygoid-2,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1326,4,pterygoid,curve,C47.Pterygoid-3,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1327,5,pterygoid,curve,C47.Pterygoid-4,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1328,6,pterygoid,curve,C47.Pterygoid-5,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1329,7,pterygoid,curve,C47.Pterygoid-6,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1330,8,pterygoid,curve,C47.Pterygoid-7,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1331,9,pterygoid,curve,C47.Pterygoid-8,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1332,10,pterygoid,curve,C47.Pterygoid-9,C47.post_vent_edge_post_teeth_row_post_ptery,r,11,5
1333,1,pterygoid,curve,C48.Pterygoid-0,C48.teeth_row_lat_post_ant_ptery,r,11,5
1334,2,pterygoid,curve,C48.Pterygoid-1,C48.teeth_row_lat_post_ant_ptery,r,11,5
1335,3,pterygoid,curve,C48.Pterygoid-2,C48.teeth_row_lat_post_ant_ptery,r,11,5
1336,4,pterygoid,curve,C48.Pterygoid-3,C48.teeth_row_lat_post_ant_ptery,r,11,5
1337,5,pterygoid,curve,C48.Pterygoid-4,C48.teeth_row_lat_post_ant_ptery,r,11,5
1338,6,pterygoid,curve,C48.Pterygoid-5,C48.teeth_row_lat_post_ant_ptery,r,11,5
